,Employer (Petitioner) Name,Petitioner State,Original_NAICS,Matched_NAICS,Final_NAICS,Standardized_Original_NAICS,Standardized_Matched_NAICS,Standardized_Final_NAICS,NAICS_Source
48656,RAYBIOTECH INC,GA,,"('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')","('Unknown', 'Unknown or Unclassified Industries')","('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')",Matched (exact_state_full)
48669,RAYTHEON BBN TECHNOLOGIES CORP,MA,,"('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')","('Unknown', 'Unknown or Unclassified Industries')","('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')",Matched (exact_state_full)
48672,RAZA COMMUNICATION INC,IL,,,,"('Unknown', 'Unknown or Unclassified Industries')",,"('Unknown', 'Unknown or Unclassified Industries')",Original
48673,RAZA COMMUNICATIONS,IL,,"('51', 'Information')","('51', 'Information')","('Unknown', 'Unknown or Unclassified Industries')","('51', 'Information')","('51', 'Information')",Matched (exact_state_full)
48676,RAZNY JEWELERS,IL,,"('42', 'Wholesale Trade')","('42', 'Wholesale Trade')","('Unknown', 'Unknown or Unclassified Industries')","('42', 'Wholesale Trade')","('42', 'Wholesale Trade')",Matched (exact_state_full)
48678,RAZORFISH LLC,WA,,"('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')","('Unknown', 'Unknown or Unclassified Industries')","('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')",Matched (exact_state_full)
48682,RAZZ CONSTRUCTION INC,WA,,,,"('Unknown', 'Unknown or Unclassified Industries')",,"('Unknown', 'Unknown or Unclassified Industries')",Original
48683,RB ENTERPRISES USA INC DBA RB DIAM,NY,,"('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')","('Unknown', 'Unknown or Unclassified Industries')","('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')",Matched (token_based)
48691,RBC CAPITAL MARKETS LLC,NY,,"('52', 'Finance and Insurance')","('52', 'Finance and Insurance')","('Unknown', 'Unknown or Unclassified Industries')","('52', 'Finance and Insurance')","('52', 'Finance and Insurance')",Matched (exact_state_full)
48700,RBS SECURITIES INC,CT,,"('52', 'Finance and Insurance')","('52', 'Finance and Insurance')","('Unknown', 'Unknown or Unclassified Industries')","('52', 'Finance and Insurance')","('52', 'Finance and Insurance')",Matched (exact_state_full)
48705,RC PHILIPPINE TRADING CORP,IL,,,,"('Unknown', 'Unknown or Unclassified Industries')",,"('Unknown', 'Unknown or Unclassified Industries')",Original
48709,RCDOLNER LLC,NJ,,"('23', 'Construction')","('23', 'Construction')","('Unknown', 'Unknown or Unclassified Industries')","('23', 'Construction')","('23', 'Construction')",Matched (exact_state_full)
48710,RCF USA INC,NH,,"('42', 'Wholesale Trade')","('42', 'Wholesale Trade')","('Unknown', 'Unknown or Unclassified Industries')","('42', 'Wholesale Trade')","('42', 'Wholesale Trade')",Matched (exact_state_full)
48715,RCI LLC,NJ,,"('72', 'Accommodation and Food Services')","('72', 'Accommodation and Food Services')","('Unknown', 'Unknown or Unclassified Industries')","('72', 'Accommodation and Food Services')","('72', 'Accommodation and Food Services')",Matched (exact_state_full)
48723,RCM TECHNOLOGIES INC,NY,,"('56', 'Administrative and Support and Waste Management and Remediation Services')","('56', 'Administrative and Support and Waste Management and Remediation Services')","('Unknown', 'Unknown or Unclassified Industries')","('56', 'Administrative and Support and Waste Management and Remediation Services')","('56', 'Administrative and Support and Waste Management and Remediation Services')",Matched (exact_state_full)
48727,RCN TELECOM SERVICES (LEHIGH) LLC*,VA,,"('51', 'Information')","('51', 'Information')","('Unknown', 'Unknown or Unclassified Industries')","('51', 'Information')","('51', 'Information')",Matched (exact_state_full)
48738,RD RICE CONSTRUCTION INC,NY,,"('23', 'Construction')","('23', 'Construction')","('Unknown', 'Unknown or Unclassified Industries')","('23', 'Construction')","('23', 'Construction')",Matched (exact_state_full)
48745,RDG TECHNOLOGIES INC,MI,,"('56', 'Administrative and Support and Waste Management and Remediation Services')","('56', 'Administrative and Support and Waste Management and Remediation Services')","('Unknown', 'Unknown or Unclassified Industries')","('56', 'Administrative and Support and Waste Management and Remediation Services')","('56', 'Administrative and Support and Waste Management and Remediation Services')",Matched (exact_state_full)
48751,REACH INTL INC,FL,,"('42', 'Wholesale Trade')","('42', 'Wholesale Trade')","('Unknown', 'Unknown or Unclassified Industries')","('42', 'Wholesale Trade')","('42', 'Wholesale Trade')",Matched (exact_state_full)
48762,READYFORZERO INC,CA,,"('51', 'Information')","('51', 'Information')","('Unknown', 'Unknown or Unclassified Industries')","('51', 'Information')","('51', 'Information')",Matched (exact_state_full)
48778,REAL MAGNET LLC,MD,,"('51', 'Information')","('51', 'Information')","('Unknown', 'Unknown or Unclassified Industries')","('51', 'Information')","('51', 'Information')",Matched (exact_state_full)
48787,REALDIRECT INC,NY,,"('53', 'Real Estate and Rental and Leasing')","('53', 'Real Estate and Rental and Leasing')","('Unknown', 'Unknown or Unclassified Industries')","('53', 'Real Estate and Rental and Leasing')","('53', 'Real Estate and Rental and Leasing')",Matched (exact_state_full)
48794,REALM INC,WA,,"('23', 'Construction')","('23', 'Construction')","('Unknown', 'Unknown or Unclassified Industries')","('23', 'Construction')","('23', 'Construction')",Matched (exact_state_full)
48795,REALNETWORKS INC,WA,,"('51', 'Information')","('51', 'Information')","('Unknown', 'Unknown or Unclassified Industries')","('51', 'Information')","('51', 'Information')",Matched (exact_state_full)
48808,REATA PHARMACEUTICALS INC,TX,,"('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')","('Unknown', 'Unknown or Unclassified Industries')","('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')",Matched (exact_state_full)
48810,REBELETTE INTL TRADING CORP,CA,,"('42', 'Wholesale Trade')","('42', 'Wholesale Trade')","('Unknown', 'Unknown or Unclassified Industries')","('42', 'Wholesale Trade')","('42', 'Wholesale Trade')",Matched (exact_state_full)
48817,REC SOLAR INC,CA,,"('23', 'Construction')","('23', 'Construction')","('Unknown', 'Unknown or Unclassified Industries')","('23', 'Construction')","('23', 'Construction')",Matched (exact_state_full)
48824,RECARO AIRCRAFT SEATING AMERICAS I,TX,,"('31-33', 'Manufacturing')","('31-33', 'Manufacturing')","('Unknown', 'Unknown or Unclassified Industries')","('31-33', 'Manufacturing')","('31-33', 'Manufacturing')",Matched (exact_state_core)
48826,RECEPTOR LOGIC INC,TX,,"('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')","('Unknown', 'Unknown or Unclassified Industries')","('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')",Matched (exact_state_full)
48830,RECKITT BENCKISER LLC,NJ,,"('31-33', 'Manufacturing')","('31-33', 'Manufacturing')","('Unknown', 'Unknown or Unclassified Industries')","('31-33', 'Manufacturing')","('31-33', 'Manufacturing')",Matched (exact_state_full)
48833,RECOMBINANT DATA CORP,MA,,"('51', 'Information')","('51', 'Information')","('Unknown', 'Unknown or Unclassified Industries')","('51', 'Information')","('51', 'Information')",Matched (exact_state_full)
48834,RECOMBINANT DATA CORP,MA,,"('51', 'Information')","('51', 'Information')","('Unknown', 'Unknown or Unclassified Industries')","('51', 'Information')","('51', 'Information')",Matched (exact_state_full)
48836,RECON DYNAMICS LLC,WA,,"('51', 'Information')","('51', 'Information')","('Unknown', 'Unknown or Unclassified Industries')","('51', 'Information')","('51', 'Information')",Matched (exact_state_full)
48838,RECONCILIATION ACADEMY,TX,,"('61', 'Educational Services')","('61', 'Educational Services')","('Unknown', 'Unknown or Unclassified Industries')","('61', 'Educational Services')","('61', 'Educational Services')",Matched (exact_state_full)
48842,RECOVERY PHARMACEUTICALS INC,CA,,,,"('Unknown', 'Unknown or Unclassified Industries')",,"('Unknown', 'Unknown or Unclassified Industries')",Original
48851,RECURRENT ENERGY LLC,CA,,"('42', 'Wholesale Trade')","('42', 'Wholesale Trade')","('Unknown', 'Unknown or Unclassified Industries')","('42', 'Wholesale Trade')","('42', 'Wholesale Trade')",Matched (exact_state_full)
48854,RECYCLEREWARDS INC,NY,,"('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')","('Unknown', 'Unknown or Unclassified Industries')","('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')",Matched (exact_full_any_state)
48857,RED 5 STUDIOS INC,CA,,"('51', 'Information')","('51', 'Information')","('Unknown', 'Unknown or Unclassified Industries')","('51', 'Information')","('51', 'Information')",Matched (exact_state_full)
48864,RED BEACON INC,CA,,"('51', 'Information')","('51', 'Information')","('Unknown', 'Unknown or Unclassified Industries')","('51', 'Information')","('51', 'Information')",Matched (exact_state_full)
48866,RED BULL NORTH AMERICA INC,CA,,"('31-33', 'Manufacturing')","('31-33', 'Manufacturing')","('Unknown', 'Unknown or Unclassified Industries')","('31-33', 'Manufacturing')","('31-33', 'Manufacturing')",Matched (exact_state_full)
48869,RED CIRCLE SOLUTIONS LLC,NJ,,,,"('Unknown', 'Unknown or Unclassified Industries')",,"('Unknown', 'Unknown or Unclassified Industries')",Original
48872,RED DBA RED DIGITAL CINEMA COMPANY,CA,,"('15', 'Unknown or Unclassified Industries')","('15', 'Unknown or Unclassified Industries')","('Unknown', 'Unknown or Unclassified Industries')","('15', 'Unknown or Unclassified Industries')","('15', 'Unknown or Unclassified Industries')",Matched (exact_state_full)
48882,RED INK IMPORTS LLC,MD,,"('42', 'Wholesale Trade')","('42', 'Wholesale Trade')","('Unknown', 'Unknown or Unclassified Industries')","('42', 'Wholesale Trade')","('42', 'Wholesale Trade')",Matched (exact_state_full)
48902,RED THORNE MEDIA LLC,CA,,"('51', 'Information')","('51', 'Information')","('Unknown', 'Unknown or Unclassified Industries')","('51', 'Information')","('51', 'Information')",Matched (exact_state_full)
48913,REDBRIDGE REINSURANCE MANAGERS LLC,FL,,"('52', 'Finance and Insurance')","('52', 'Finance and Insurance')","('Unknown', 'Unknown or Unclassified Industries')","('52', 'Finance and Insurance')","('52', 'Finance and Insurance')",Matched (token_based)
48915,REDCATS USA MANAGEMENT SERVICES LP,IN,,"('44-45', 'Retail Trade')","('44-45', 'Retail Trade')","('Unknown', 'Unknown or Unclassified Industries')","('44-45', 'Retail Trade')","('44-45', 'Retail Trade')",Matched (exact_state_core)
48916,REDCATS USA MANAGEMENT SERVICES LP,NY,,"('44-45', 'Retail Trade')","('44-45', 'Retail Trade')","('Unknown', 'Unknown or Unclassified Industries')","('44-45', 'Retail Trade')","('44-45', 'Retail Trade')",Matched (exact_state_core)
48920,REDDY & NEUMANN PC,TX,,"('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')","('Unknown', 'Unknown or Unclassified Industries')","('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')",Matched (exact_state_full)
48928,REDIFF HOLDINGS INC,NY,,"('51', 'Information')","('51', 'Information')","('Unknown', 'Unknown or Unclassified Industries')","('51', 'Information')","('51', 'Information')",Matched (exact_state_full)
48929,REDIFF.COM INC,NY,,"('51', 'Information')","('51', 'Information')","('Unknown', 'Unknown or Unclassified Industries')","('51', 'Information')","('51', 'Information')",Matched (exact_state_full)
48934,REDLINE TRADING SOLUTIONS INC,MA,,"('42', 'Wholesale Trade')","('42', 'Wholesale Trade')","('Unknown', 'Unknown or Unclassified Industries')","('42', 'Wholesale Trade')","('42', 'Wholesale Trade')",Matched (exact_state_full)
48947,REDSIS CORP,FL,,"('42', 'Wholesale Trade')","('42', 'Wholesale Trade')","('Unknown', 'Unknown or Unclassified Industries')","('42', 'Wholesale Trade')","('42', 'Wholesale Trade')",Matched (exact_state_full)
48951,REDWOOD CITY ELECTRIC INC,CA,,"('23', 'Construction')","('23', 'Construction')","('Unknown', 'Unknown or Unclassified Industries')","('23', 'Construction')","('23', 'Construction')",Matched (exact_state_full)
48954,REEBOK INTERNATIONAL LTD,MA,,"('31-33', 'Manufacturing')","('31-33', 'Manufacturing')","('Unknown', 'Unknown or Unclassified Industries')","('31-33', 'Manufacturing')","('31-33', 'Manufacturing')",Matched (exact_state_full)
48958,REED ELSEVIER INC LEXISNEXIS DIV,FL,,"('51', 'Information')","('51', 'Information')","('Unknown', 'Unknown or Unclassified Industries')","('51', 'Information')","('51', 'Information')",Matched (exact_core_any_state)
48959,REED ELSEVIER INC LEXISNEXIS DIV,CO,,"('51', 'Information')","('51', 'Information')","('Unknown', 'Unknown or Unclassified Industries')","('51', 'Information')","('51', 'Information')",Matched (exact_core_any_state)
48960,REED ELSEVIER INC LEXISNEXIS DIV,CO,,"('51', 'Information')","('51', 'Information')","('Unknown', 'Unknown or Unclassified Industries')","('51', 'Information')","('51', 'Information')",Matched (exact_core_any_state)
48961,REED ELSEVIER INC LEXISNEXIS DIV,CA,,"('51', 'Information')","('51', 'Information')","('Unknown', 'Unknown or Unclassified Industries')","('51', 'Information')","('51', 'Information')",Matched (exact_core_any_state)
48962,REED ELSEVIER INC LEXISNEXIS DIV,OH,,"('51', 'Information')","('51', 'Information')","('Unknown', 'Unknown or Unclassified Industries')","('51', 'Information')","('51', 'Information')",Matched (exact_state_core)
48975,REFLEXXION AUTOMOTIVE PRODUCTS LLC,TN,,"('42', 'Wholesale Trade')","('42', 'Wholesale Trade')","('Unknown', 'Unknown or Unclassified Industries')","('42', 'Wholesale Trade')","('42', 'Wholesale Trade')",Matched (exact_state_full)
48992,REGAL JOHNSON CO,IL,,,,"('Unknown', 'Unknown or Unclassified Industries')",,"('Unknown', 'Unknown or Unclassified Industries')",Original
49007,REGENERON PHARMACEUTICALS INC,NJ,,"('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')","('Unknown', 'Unknown or Unclassified Industries')","('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')",Matched (exact_full_any_state)
49008,REGENERON PHARMACEUTICALS INC,NY,,"('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')","('Unknown', 'Unknown or Unclassified Industries')","('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')",Matched (exact_state_full)
49012,REGENT COMMS INC DBA TOWNSQUARE ME,CT,,,,"('Unknown', 'Unknown or Unclassified Industries')",,"('Unknown', 'Unknown or Unclassified Industries')",Original
49015,REGIO DEVELOPMENT GROUP,AZ,,"('23', 'Construction')","('23', 'Construction')","('Unknown', 'Unknown or Unclassified Industries')","('23', 'Construction')","('23', 'Construction')",Matched (exact_state_full)
49033,REGIS DEVELOPMENT INC,AZ,,"('23', 'Construction')","('23', 'Construction')","('Unknown', 'Unknown or Unclassified Industries')","('23', 'Construction')","('23', 'Construction')",Matched (exact_state_full)
49040,REGREEN INC,CA,,"('23', 'Construction')","('23', 'Construction')","('Unknown', 'Unknown or Unclassified Industries')","('23', 'Construction')","('23', 'Construction')",Matched (exact_state_full)
49048,REHAB CARE GROUP INC,MO,,"('62', 'Health Care and Social Assistance')","('62', 'Health Care and Social Assistance')","('Unknown', 'Unknown or Unclassified Industries')","('62', 'Health Care and Social Assistance')","('62', 'Health Care and Social Assistance')",Matched (token_based)
49049,REHAB CARE GROUP INC,MO,,"('62', 'Health Care and Social Assistance')","('62', 'Health Care and Social Assistance')","('Unknown', 'Unknown or Unclassified Industries')","('62', 'Health Care and Social Assistance')","('62', 'Health Care and Social Assistance')",Matched (token_based)
49064,REHAB SPECIALISTS INC,FL,,"('29', 'Unknown or Unclassified Industries')","('29', 'Unknown or Unclassified Industries')","('Unknown', 'Unknown or Unclassified Industries')","('29', 'Unknown or Unclassified Industries')","('29', 'Unknown or Unclassified Industries')",Matched (exact_state_full)
49065,REHAB SPECIALISTS INC - EAST COAST,FL,,"('62', 'Health Care and Social Assistance')","('62', 'Health Care and Social Assistance')","('Unknown', 'Unknown or Unclassified Industries')","('62', 'Health Care and Social Assistance')","('62', 'Health Care and Social Assistance')",Matched (exact_state_full)
49072,REHABCARE GROUP INC,KY,,"('62', 'Health Care and Social Assistance')","('62', 'Health Care and Social Assistance')","('Unknown', 'Unknown or Unclassified Industries')","('62', 'Health Care and Social Assistance')","('62', 'Health Care and Social Assistance')",Matched (exact_full_any_state)
49073,REHABCARE GROUP INC,MO,,"('62', 'Health Care and Social Assistance')","('62', 'Health Care and Social Assistance')","('Unknown', 'Unknown or Unclassified Industries')","('62', 'Health Care and Social Assistance')","('62', 'Health Care and Social Assistance')",Matched (exact_state_full)
49074,REHABCARE GROUP INC,MO,,"('62', 'Health Care and Social Assistance')","('62', 'Health Care and Social Assistance')","('Unknown', 'Unknown or Unclassified Industries')","('62', 'Health Care and Social Assistance')","('62', 'Health Care and Social Assistance')",Matched (exact_state_full)
49098,REIDY CONTRACTING GROUP LLC,NY,,"('23', 'Construction')","('23', 'Construction')","('Unknown', 'Unknown or Unclassified Industries')","('23', 'Construction')","('23', 'Construction')",Matched (exact_state_full)
49103,REINHARDT PETERS HARDWOOD FLOORS,CA,,"('23', 'Construction')","('23', 'Construction')","('Unknown', 'Unknown or Unclassified Industries')","('23', 'Construction')","('23', 'Construction')",Matched (exact_state_full)
49106,REINS INTERNATIONAL NEW YORK INC,NY,,"('62', 'Health Care and Social Assistance')","('62', 'Health Care and Social Assistance')","('Unknown', 'Unknown or Unclassified Industries')","('62', 'Health Care and Social Assistance')","('62', 'Health Care and Social Assistance')",Matched (token_based)
49109,REITER AFFILIATED COMPANIES LLC,CA,,"('11', 'Agriculture, Forestry, Fishing and Hunting')","('11', 'Agriculture, Forestry, Fishing and Hunting')","('Unknown', 'Unknown or Unclassified Industries')","('11', 'Agriculture, Forestry, Fishing and Hunting')","('11', 'Agriculture, Forestry, Fishing and Hunting')",Matched (exact_state_full)
49132,RELIABLE BUILDERS INC,GU,,"('23', 'Construction')","('23', 'Construction')","('Unknown', 'Unknown or Unclassified Industries')","('23', 'Construction')","('23', 'Construction')",Matched (exact_state_full)
49139,RELIANCE COMMUNICATIONS INC,NY,,"('51', 'Information')","('51', 'Information')","('Unknown', 'Unknown or Unclassified Industries')","('51', 'Information')","('51', 'Information')",Matched (exact_state_full)
49158,RELIANCE STEEL & ALUMINUM CO,CA,,"('42', 'Wholesale Trade')","('42', 'Wholesale Trade')","('Unknown', 'Unknown or Unclassified Industries')","('42', 'Wholesale Trade')","('42', 'Wholesale Trade')",Matched (exact_state_full)
49173,REM SALES LLC,CT,,,,"('Unknown', 'Unknown or Unclassified Industries')",,"('Unknown', 'Unknown or Unclassified Industries')",Original
49177,REMEC BROADBAND WIRELESS LLC,CA,,"('51', 'Information')","('51', 'Information')","('Unknown', 'Unknown or Unclassified Industries')","('51', 'Information')","('51', 'Information')",Matched (exact_state_full)
49182,REMESAS HISPANO AMERICANOS INC,FL,,,,"('Unknown', 'Unknown or Unclassified Industries')",,"('Unknown', 'Unknown or Unclassified Industries')",Original
49189,REMTEC INC,MA,,"('42', 'Wholesale Trade')","('42', 'Wholesale Trade')","('Unknown', 'Unknown or Unclassified Industries')","('42', 'Wholesale Trade')","('42', 'Wholesale Trade')",Matched (exact_state_full)
49197,RENAISSANCE JEWELRY NY INC,NY,,"('42', 'Wholesale Trade')","('42', 'Wholesale Trade')","('Unknown', 'Unknown or Unclassified Industries')","('42', 'Wholesale Trade')","('42', 'Wholesale Trade')",Matched (token_based)
49200,RENAISSANCE RIBBONS INC,CA,,"('31-33', 'Manufacturing')","('31-33', 'Manufacturing')","('Unknown', 'Unknown or Unclassified Industries')","('31-33', 'Manufacturing')","('31-33', 'Manufacturing')",Matched (exact_state_full)
49203,RENAISSANCE TECHNOLOGIES LLC,NY,,"('52', 'Finance and Insurance')","('52', 'Finance and Insurance')","('Unknown', 'Unknown or Unclassified Industries')","('52', 'Finance and Insurance')","('52', 'Finance and Insurance')",Matched (exact_state_full)
49218,RENAL RESEARCH INST LLC A FRESENIU,NY,,"('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')","('Unknown', 'Unknown or Unclassified Industries')","('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')",Matched (token_based)
49238,RENSSELAER POLYTECHNIC INSTITUTE,NY,,"('61', 'Educational Services')","('61', 'Educational Services')","('Unknown', 'Unknown or Unclassified Industries')","('61', 'Educational Services')","('61', 'Educational Services')",Matched (exact_state_full)
49245,RENT-A-CENTER INC,TX,,"('53', 'Real Estate and Rental and Leasing')","('53', 'Real Estate and Rental and Leasing')","('Unknown', 'Unknown or Unclassified Industries')","('53', 'Real Estate and Rental and Leasing')","('53', 'Real Estate and Rental and Leasing')",Matched (exact_state_full)
49249,RENTON CENTER CHIROPRACTIC,WA,,"('62', 'Health Care and Social Assistance')","('62', 'Health Care and Social Assistance')","('Unknown', 'Unknown or Unclassified Industries')","('62', 'Health Care and Social Assistance')","('62', 'Health Care and Social Assistance')",Matched (exact_state_full)
49253,RENTRICITY INC,NY,,"('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')","('Unknown', 'Unknown or Unclassified Industries')","('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')",Matched (exact_state_full)
49255,RENTWIKI INC,GA,,"('51', 'Information')","('51', 'Information')","('Unknown', 'Unknown or Unclassified Industries')","('51', 'Information')","('51', 'Information')",Matched (exact_state_full)
49260,REPI LLC,NC,,"('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')","('Unknown', 'Unknown or Unclassified Industries')","('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')",Matched (exact_state_full)
49261,REPLACEMENTS LTD,NC,,"('44-45', 'Retail Trade')","('44-45', 'Retail Trade')","('Unknown', 'Unknown or Unclassified Industries')","('44-45', 'Retail Trade')","('44-45', 'Retail Trade')",Matched (exact_state_full)
49263,REPLY INC,CA,,"('51', 'Information')","('51', 'Information')","('Unknown', 'Unknown or Unclassified Industries')","('51', 'Information')","('51', 'Information')",Matched (exact_state_full)
49277,REPUBLIC SERVICES INC,AZ,,"('56', 'Administrative and Support and Waste Management and Remediation Services')","('56', 'Administrative and Support and Waste Management and Remediation Services')","('Unknown', 'Unknown or Unclassified Industries')","('56', 'Administrative and Support and Waste Management and Remediation Services')","('56', 'Administrative and Support and Waste Management and Remediation Services')",Matched (exact_state_full)
49282,REQUEST MODEL MANAGEMENT,NY,,"('71', 'Arts, Entertainment, and Recreation')","('71', 'Arts, Entertainment, and Recreation')","('Unknown', 'Unknown or Unclassified Industries')","('71', 'Arts, Entertainment, and Recreation')","('71', 'Arts, Entertainment, and Recreation')",Matched (exact_state_full)
49284,RES AMERICA CONSTRUCTION INC,TX,,"('23', 'Construction')","('23', 'Construction')","('Unknown', 'Unknown or Unclassified Industries')","('23', 'Construction')","('23', 'Construction')",Matched (exact_full_any_state)
49285,RES AMERICA CONSTRUCTION INC,CO,,"('23', 'Construction')","('23', 'Construction')","('Unknown', 'Unknown or Unclassified Industries')","('23', 'Construction')","('23', 'Construction')",Matched (exact_state_full)
49295,RESEARCH CORP OF THE UNIV OF HI,HI,,,,"('Unknown', 'Unknown or Unclassified Industries')",,"('Unknown', 'Unknown or Unclassified Industries')",Original
49297,RESEARCH CTR FOR CLINICAL STUDIES,CT,,"('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')","('Unknown', 'Unknown or Unclassified Industries')","('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')",Matched (token_based)
49306,RESEARCH FDN OF SUNY AT BUFFALO,NY,,"('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')","('Unknown', 'Unknown or Unclassified Industries')","('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')",Matched (token_based)
49333,RESEARCH IN SUPPLY MGT LLC,FL,,"('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')","('Unknown', 'Unknown or Unclassified Industries')","('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')",Matched (token_based)
49334,RESEARCH INST AT NATIONWIDE CHILDR,OH,,,,"('Unknown', 'Unknown or Unclassified Industries')",,"('Unknown', 'Unknown or Unclassified Industries')",Original
49335,RESEARCH INST FOR FRAGANCE MATERIA,NJ,,"('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')","('Unknown', 'Unknown or Unclassified Industries')","('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')",Matched (token_based)
49336,RESEARCH PERIODICALS & BOOK SVCS I,TX,,"('42', 'Wholesale Trade')","('42', 'Wholesale Trade')","('Unknown', 'Unknown or Unclassified Industries')","('42', 'Wholesale Trade')","('42', 'Wholesale Trade')",Matched (exact_state_core)
49337,RESEARCH PHARMACEUTICAL SVCS INC,PA,,"('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')","('Unknown', 'Unknown or Unclassified Industries')","('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')",Matched (token_based)
49349,RESIDENTIAL HOME HEALTH SVCS LLC,TX,,"('62', 'Health Care and Social Assistance')","('62', 'Health Care and Social Assistance')","('Unknown', 'Unknown or Unclassified Industries')","('62', 'Health Care and Social Assistance')","('62', 'Health Care and Social Assistance')",Matched (exact_state_full)
49354,RESOLUTE DIGITAL LLC,NY,,,,"('Unknown', 'Unknown or Unclassified Industries')",,"('Unknown', 'Unknown or Unclassified Industries')",Original
49385,RESOURCE SYSTEMS GROUP INC,VT,,"('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')","('Unknown', 'Unknown or Unclassified Industries')","('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')",Matched (exact_state_full)
49409,RESTAURANT EQUIPMENT MARKET LLC,GA,,"('42', 'Wholesale Trade')","('42', 'Wholesale Trade')","('Unknown', 'Unknown or Unclassified Industries')","('42', 'Wholesale Trade')","('42', 'Wholesale Trade')",Matched (exact_state_full)
49417,RESTORATION MEDIA INC,CA,,"('51', 'Information')","('51', 'Information')","('Unknown', 'Unknown or Unclassified Industries')","('51', 'Information')","('51', 'Information')",Matched (exact_state_full)
49421,RESTORE PROFESSIONALS LLC,AL,,"('62', 'Health Care and Social Assistance')","('62', 'Health Care and Social Assistance')","('Unknown', 'Unknown or Unclassified Industries')","('62', 'Health Care and Social Assistance')","('62', 'Health Care and Social Assistance')",Matched (exact_state_full)
49440,RETAILNET GROUP LLC,MA,,"('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')","('Unknown', 'Unknown or Unclassified Industries')","('54', 'Professional, Scientific, and Technical Services')","('54', 'Professional, Scientific, and Technical Services')",Matched (exact_state_full)
49450,RETMARBLE INC,TX,,"('23', 'Construction')","('23', 'Construction')","('Unknown', 'Unknown or Unclassified Industries')","('23', 'Construction')","('23', 'Construction')",Matched (exact_state_full)
49451,RETROTECH INC,NY,,"('42', 'Wholesale Trade')","('42', 'Wholesale Trade')","('Unknown', 'Unknown or Unclassified Industries')","('42', 'Wholesale Trade')","('42', 'Wholesale Trade')",Matched (exact_state_full)
